,events.out.tfevents.1556230764.drltf.events.model
1000,0.0
2000,650.5453491210938
3000,650.117431640625
4000,648.4984741210938
5000,640.8712158203125
6000,642.0406494140625
7000,641.4393920898438
8000,633.46240234375
9000,637.7467041015625
10000,624.0111694335938
11000,45.441837310791016
12000,45.503379821777344
13000,44.44752502441406
14000,45.262611389160156
15000,44.44242858886719
16000,45.32035827636719
17000,45.66145324707031
18000,45.465518951416016
19000,45.02531051635742
20000,44.42446517944336
21000,45.07398986816406
22000,45.14316177368164
23000,45.32353210449219
24000,45.71042251586914
25000,44.67694091796875
26000,43.99195098876953
27000,44.133216857910156
28000,44.060462951660156
29000,43.684181213378906
30000,43.789512634277344
31000,43.96001052856445
32000,44.28883361816406
33000,45.008453369140625
34000,43.690433502197266
35000,43.73966598510742
36000,43.879539489746094
37000,43.191062927246094
38000,43.96505355834961
39000,44.060123443603516
40000,43.94354248046875
41000,44.082698822021484
42000,44.0429573059082
43000,42.77238464355469
44000,44.57904052734375
45000,42.126121520996094
46000,43.94673538208008
47000,43.38150405883789
48000,43.20999526977539
49000,42.71033477783203
50000,44.32126235961914
51000,43.210411071777344
52000,43.80101776123047
53000,43.197784423828125
54000,42.84765625
55000,42.69603729248047
56000,43.54846954345703
57000,42.93993377685547
58000,42.76118087768555
59000,42.01386260986328
60000,43.112144470214844
61000,43.04594039916992
62000,42.669918060302734
63000,42.406219482421875
64000,43.54916000366211
65000,43.45501708984375
66000,42.27063751220703
67000,43.117835998535156
68000,42.48845672607422
69000,42.532649993896484
70000,42.361331939697266
71000,43.45862579345703
72000,43.598934173583984
73000,41.84360122680664
74000,42.16365051269531
75000,43.59538650512695
76000,43.87656021118164
77000,41.43833541870117
78000,43.13627624511719
79000,42.03032684326172
80000,42.333045959472656
81000,43.104347229003906
82000,42.27086639404297
83000,41.483760833740234
84000,41.729148864746094
85000,42.9586296081543
86000,43.57200241088867
87000,41.509517669677734
88000,41.04395294189453
89000,42.072998046875
90000,41.50209045410156
91000,41.093753814697266
92000,42.096229553222656
93000,43.36211395263672
94000,39.57415008544922
95000,42.043094635009766
96000,41.88035583496094
97000,41.07044219970703
98000,41.33909606933594
99000,41.141578674316406
100000,40.65599822998047
101000,38.11897659301758
102000,38.16813659667969
103000,43.60408401489258
104000,43.250511169433594
105000,42.8983154296875
106000,42.60843276977539
107000,42.7386589050293
108000,42.97139358520508
109000,42.75789260864258
110000,43.43694305419922
111000,42.72188186645508
112000,42.528987884521484
113000,43.156124114990234
114000,42.429405212402344
115000,42.697174072265625
116000,42.76431655883789
117000,42.614017486572266
118000,42.81581497192383
119000,41.77620315551758
120000,47.4970588684082
121000,48.10529708862305
122000,47.61149978637695
123000,48.21254348754883
124000,47.42594909667969
125000,48.5380859375
126000,49.207908630371094
127000,48.87382125854492
128000,48.42536544799805
129000,48.315486907958984
130000,48.73520278930664
131000,48.10531234741211
132000,47.788814544677734
133000,48.047611236572266
134000,48.60873794555664
135000,48.27302169799805
136000,47.919044494628906
137000,47.634765625
138000,47.417293548583984
139000,46.24811553955078
140000,41.272056579589844
141000,41.180320739746094
142000,41.45852279663086
143000,41.38660430908203
144000,41.223236083984375
145000,41.04119110107422
146000,42.04613494873047
147000,41.75595474243164
148000,40.689029693603516
149000,41.66109085083008
150000,41.92737579345703
151000,41.75013732910156
152000,41.40684127807617
153000,41.74855041503906
154000,41.14328384399414
155000,41.71763610839844
156000,40.787994384765625
157000,40.991031646728516
158000,41.27556228637695
159000,40.95175552368164
160000,40.46261978149414
161000,40.607669830322266
162000,40.3490104675293
163000,39.94316101074219
164000,39.869388580322266
165000,40.153682708740234
166000,40.99042510986328
167000,40.32136917114258
168000,40.10100555419922
169000,41.32170104980469
170000,41.05792236328125
171000,39.94375228881836
172000,41.21721649169922
173000,40.77580261230469
174000,39.595176696777344
175000,39.81562423706055
176000,40.81704330444336
177000,40.88557052612305
178000,40.36764144897461
179000,40.012123107910156
180000,40.19131088256836
181000,40.4910774230957
182000,40.546836853027344
183000,39.84736251831055
184000,39.431739807128906
185000,41.03895568847656
186000,41.394657135009766
187000,41.00518798828125
188000,41.13511657714844
189000,41.35287857055664
190000,40.93977355957031
191000,40.15811538696289
192000,40.516048431396484
193000,40.73616409301758
194000,40.453582763671875
195000,41.150550842285156
196000,40.75166702270508
197000,40.00151443481445
198000,40.90169143676758
199000,40.86964797973633
200000,40.155967712402344
201000,41.580142974853516
202000,40.94021987915039
203000,40.750885009765625
204000,41.49060821533203
205000,40.64455032348633
206000,39.60127258300781
207000,39.60436248779297
208000,38.550331115722656
209000,38.54289627075195
210000,40.757503509521484
211000,41.32004165649414
212000,41.36597442626953
213000,41.160614013671875
214000,40.75624465942383
215000,41.39492416381836
216000,41.38854217529297
217000,40.62998962402344
218000,41.1321907043457
219000,41.24687194824219
220000,41.23519515991211
221000,41.5155143737793
222000,41.0132942199707
223000,40.887882232666016
224000,41.44828796386719
225000,41.352073669433594
226000,40.782230377197266
227000,41.14529800415039
228000,41.25777816772461
229000,40.63787841796875
230000,41.01813888549805
231000,41.2515869140625
232000,40.63886260986328
233000,40.76276779174805
234000,39.96153259277344
235000,37.915313720703125
236000,37.97775650024414
237000,38.334381103515625
238000,39.12556838989258
239000,39.95124053955078
240000,40.49794387817383
241000,39.882198333740234
242000,40.7164192199707
243000,40.966453552246094
244000,41.34476852416992
245000,40.99888229370117
246000,41.155418395996094
247000,41.431217193603516
248000,40.89784622192383
249000,40.798221588134766
250000,40.573707580566406
251000,40.732425689697266
252000,41.00367736816406
253000,40.63407897949219
254000,40.51767349243164
255000,40.97154998779297
256000,41.15209197998047
257000,40.14048385620117
258000,41.12437057495117
259000,41.03190994262695
260000,40.413360595703125
261000,39.23661422729492
262000,39.449649810791016
263000,40.36738967895508
264000,40.16017532348633
265000,40.07046127319336
266000,40.90340805053711
267000,40.23131561279297
268000,49.639137268066406
269000,50.204132080078125
270000,40.35176086425781
271000,40.3608512878418
272000,40.718326568603516
273000,40.8596305847168
274000,41.035865783691406
275000,40.935733795166016
276000,40.583709716796875
277000,50.13862228393555
278000,40.179378509521484
279000,39.593040466308594
280000,40.10396957397461
281000,40.85661315917969
282000,39.89585494995117
283000,49.43916702270508
284000,50.142635345458984
285000,50.129112243652344
286000,49.888545989990234
287000,40.287109375
288000,37.59034729003906
